"Day ","Items ","Note ","Amount "
"38","Sales E Commerce","Revenue - ECM SO ID: 4902","18112"
"38","Sales E Commerce","Revenue - ECM SO ID: 5016","1112"
"38","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 5334 ","-69720"
"38","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 5334 ","-133630"
"38","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 5334 ","-251490"
"38","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"38","Salary Expense","Cash Payment - Salary Expense","-23048"
"38","Retail","Revenue - Retail Sales New York - Sparkling Wine","75153"
"38","Retail","Revenue - Retail Sales New York - White Wine","96585"
"38","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","47082"
"38","Retail","Revenue - Retail Sales Detroit - Red Wine","62350"
"38","Retail","Revenue - Retail Sales Detroit - White Wine","49867"
"38","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","87696"
"38","Retail","Revenue - Retail Sales Los Angeles - Red Wine","84744"
"38","Retail","Revenue - Retail Sales Los Angeles - White Wine","89952"
"38","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"38","Rental Expense","Cash Payment - Rental - New York","-5360"
"38","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"38","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"37","Sales E Commerce","Revenue - ECM SO ID: 4496","21591"
"37","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5023 ","-142200"
"37","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5023 ","-161160"
"37","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5023 ","-180120"
"37","Sales E Commerce","Revenue - ECM SO ID: 4830","13619"
"37","Sales E Commerce","Revenue - ECM SO ID: 4853","1073"
"37","Human Resource Expense","Counselled","-2000"
"37","Human Resource Expense","Counselled","-2000"
"37","Human Resource Expense","Counselled","-2000"
"37","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"37","Salary Expense","Cash Payment - Salary Expense","-23048"
"37","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4902","-543"
"37","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5016","-33"
"37","Retail","Revenue - Retail Sales New York - Sparkling Wine","78187"
"37","Retail","Revenue - Retail Sales New York - Red Wine","48150"
"37","Retail","Revenue - Retail Sales New York - White Wine","93812"
"37","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","45612"
"37","Retail","Revenue - Retail Sales Detroit - Red Wine","68100"
"37","Retail","Revenue - Retail Sales Detroit - White Wine","53392"
"37","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","83580"
"37","Retail","Revenue - Retail Sales Los Angeles - Red Wine","92312"
"37","Retail","Revenue - Retail Sales Los Angeles - White Wine","92640"
"37","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"37","Rental Expense","Cash Payment - Rental - New York","-5360"
"37","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"37","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"36","Sales E Commerce","Revenue - ECM SO ID: 4669","8461"
"36","Sales E Commerce","Revenue - ECM SO ID: 4694","9914"
"36","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"36","Salary Expense","Cash Payment - Salary Expense","-23012"
"36","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4830","-409"
"36","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4853","-32"
"36","Retail","Revenue - Retail Sales New York - Sparkling Wine","16692"
"36","Retail","Revenue - Retail Sales New York - Red Wine","31752"
"36","Retail","Revenue - Retail Sales New York - White Wine","20735"
"36","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10872"
"36","Retail","Revenue - Retail Sales Detroit - Red Wine","14328"
"36","Retail","Revenue - Retail Sales Detroit - White Wine","10350"
"36","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"36","Rental Expense","Cash Payment - Rental - New York","-5360"
"36","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"36","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"35","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4724 ","-60590"
"35","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4724 ","-151890"
"35","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4724 ","-498000"
"35","Sales E Commerce","Revenue - ECM SO ID: 4371","9504"
"35","Sales E Commerce","Revenue - ECM SO ID: 4510","8554"
"35","Sales E Commerce","Revenue - ECM SO ID: 4529","7066"
"35","Human Resource Expense","Cash Payment - Staff Recruiting - Los Angeles","-60000"
"35","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"35","Salary Expense","Cash Payment - Salary Expense","-23012"
"35","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4669","-254"
"35","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4694","-297"
"35","Retail","Revenue - Retail Sales New York - Sparkling Wine","16354"
"35","Retail","Revenue - Retail Sales New York - Red Wine","35559"
"35","Retail","Revenue - Retail Sales New York - White Wine","20155"
"35","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10032"
"35","Retail","Revenue - Retail Sales Detroit - Red Wine","14580"
"35","Retail","Revenue - Retail Sales Detroit - White Wine","9725"
"35","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"35","Rental Expense","Cash Payment - Rental - New York","-5360"
"35","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"35","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 4530 ","-94848"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 4530 ","-156590"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 4530 ","-58140"
"34","Sales E Commerce","Revenue - ECM SO ID: 4350","4783"
"34","Sales E Commerce","Revenue - ECM SO ID: 4357","16936"
"34","Human Resource Expense","Counselled","-2000"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 4702 ","-79500"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 4702 ","-170830"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 4702 ","-100700"
"34","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"34","Salary Expense","Cash Payment - Salary Expense","-21612"
"34","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4371","-285"
"34","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4496","-216"
"34","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4510","-257"
"34","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4529","-212"
"34","Retail","Revenue - Retail Sales New York - Sparkling Wine","16510"
"34","Retail","Revenue - Retail Sales New York - Red Wine","33102"
"34","Retail","Revenue - Retail Sales New York - White Wine","20735"
"34","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","9936"
"34","Retail","Revenue - Retail Sales Detroit - Red Wine","14472"
"34","Retail","Revenue - Retail Sales Detroit - White Wine","10250"
"34","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"34","Rental Expense","Cash Payment - Rental - New York","-5360"
"34","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"33","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4359 ","-36960"
"33","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4359 ","-107800"
"33","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4359 ","-61600"
"33","Sales E Commerce","Revenue - ECM SO ID: 4174","18808"
"33","Sales E Commerce","Revenue - ECM SO ID: 4221","22075"
"33","Machines","Cash Payment - Machines","-300000"
"33","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-30000"
"33","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"33","Salary Expense","Cash Payment - Salary Expense","-21576"
"33","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:4565","-1819"
"33","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4350","-143"
"33","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4357","-508"
"33","Retail","Revenue - Retail Sales New York - Sparkling Wine","17186"
"33","Retail","Revenue - Retail Sales New York - Red Wine","31752"
"33","Retail","Revenue - Retail Sales New York - White Wine","20358"
"33","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","9960"
"33","Retail","Revenue - Retail Sales Detroit - Red Wine","13992"
"33","Retail","Revenue - Retail Sales Detroit - White Wine","11024"
"33","Services","Revenue - Service Sales Order ID: 3878","16000"
"33","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"33","Rental Expense","Cash Payment - Rental - New York","-5360"
"33","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"32","Wholesales (B2B)","Revenue - B2B SO ID: 3931","1180080"
"32","Sales E Commerce","Revenue - ECM SO ID: 4023","7023"
"32","Sales E Commerce","Revenue - ECM SO ID: 4040","13942"
"32","Human Resource Expense","Counselled","-2000"
"32","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"32","Salary Expense","Cash Payment - Salary Expense","-20876"
"32","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4174","-564"
"32","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4221","-662"
"32","Retail","Revenue - Retail Sales New York - Sparkling Wine","16510"
"32","Retail","Revenue - Retail Sales New York - Red Wine","31752"
"32","Retail","Revenue - Retail Sales New York - White Wine","19749"
"32","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10992"
"32","Retail","Revenue - Retail Sales Detroit - Red Wine","15510"
"32","Retail","Revenue - Retail Sales Detroit - White Wine","10816"
"32","Services","Revenue - Service Sales Order ID: 3386","150000"
"32","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"32","Rental Expense","Cash Payment - Rental - New York","-5360"
"32","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"31","Sales E Commerce","Revenue - ECM SO ID: 3392","14945"
"31","Wholesales (B2B)","Revenue - B2B SO ID: 3849","267600"
"31","Sales E Commerce","Revenue - ECM SO ID: 3711","968"
"31","Sales E Commerce","Revenue - ECM SO ID: 3856","13507"
"31","Human Resource Expense","Counselled","-2000"
"31","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"31","Salary Expense","Cash Payment - Salary Expense","-20648"
"31","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4023","-211"
"31","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4040","-418"
"31","Retail","Revenue - Retail Sales New York - Sparkling Wine","16354"
"31","Retail","Revenue - Retail Sales New York - Red Wine","34479"
"31","Retail","Revenue - Retail Sales New York - White Wine","18966"
"31","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10272"
"31","Retail","Revenue - Retail Sales Detroit - Red Wine","13992"
"31","Retail","Revenue - Retail Sales Detroit - White Wine","10582"
"31","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"31","Rental Expense","Cash Payment - Rental - New York","-5360"
"31","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"30","Sales E Commerce","Revenue - ECM SO ID: 3554","16052"
"30","Sales E Commerce","Revenue - ECM SO ID: 3694","16163"
"30","Sales E Commerce","Revenue - ECM SO ID: 3697","18117"
"30","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"30","Salary Expense","Cash Payment - Salary Expense","-19964"
"30","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3711","-29"
"30","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3856","-405"
"30","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 314","-15000"
"30","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 333","-15000"
"30","Retail","Revenue - Retail Sales New York - Sparkling Wine","16238"
"30","Retail","Revenue - Retail Sales New York - Red Wine","30984"
"30","Retail","Revenue - Retail Sales New York - White Wine","18070"
"30","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","12388"
"30","Retail","Revenue - Retail Sales Detroit - Red Wine","20608"
"30","Retail","Revenue - Retail Sales Detroit - White Wine","12075"
"30","Services","Revenue - Service Sales Order ID: 3225","124000"
"30","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"30","Rental Expense","Cash Payment - Rental - New York","-5360"
"30","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"29","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 3558 ","-77250"
"29","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 3558 ","-168096"
"29","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 3558 ","-98800"
"29","Sales E Commerce","Revenue - ECM SO ID: 3549","5242"
"29","Human Resource Expense","Counselled","-2000"
"29","Human Resource Expense","Counselled","-2000"
"29","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"29","Salary Expense","Cash Payment - Salary Expense","-19964"
"29","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3554","-482"
"29","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3694","-485"
"29","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3697","-544"
"29","Retail","Revenue - Retail Sales New York - Sparkling Wine","15157"
"29","Retail","Revenue - Retail Sales New York - Red Wine","30984"
"29","Retail","Revenue - Retail Sales New York - White Wine","18070"
"29","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","12274"
"29","Retail","Revenue - Retail Sales Detroit - Red Wine","19616"
"29","Retail","Revenue - Retail Sales Detroit - White Wine","12466"
"29","Services","Revenue - Service Sales Order ID: 2927","76000"
"29","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"29","Rental Expense","Cash Payment - Rental - New York","-5360"
"29","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"28","Wholesales (B2B)","Revenue - B2B SO ID: 3368","309100"
"28","Sales E Commerce","Revenue - ECM SO ID: 3367","832"
"28","Sales E Commerce","Revenue - ECM SO ID: 3385","1194"
"28","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3698 ","-45560"
"28","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3698 ","-134300"
"28","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3698 ","-299200"
"28","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3698 ","-340000"
"28","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3698 ","-136000"
"28","Human Resource Expense","Counselled","-2000"
"28","Human Resource Expense","Counselled","-2000"
"28","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"28","Salary Expense","Cash Payment - Salary Expense","-19964"
"28","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3392","-149"
"28","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3549","-157"
"28","Retail","Revenue - Retail Sales New York - Sparkling Wine","15939"
"28","Retail","Revenue - Retail Sales New York - White Wine","17680"
"28","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","12388"
"28","Retail","Revenue - Retail Sales Detroit - Red Wine","18816"
"28","Retail","Revenue - Retail Sales Detroit - White Wine","13639"
"28","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"28","Rental Expense","Cash Payment - Rental - New York","-5360"
"28","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"27","Sales E Commerce","Revenue - ECM SO ID: 3236","1436"
"27","Human Resource Expense","Counselled","-2000"
"27","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"27","Salary Expense","Cash Payment - Salary Expense","-19964"
"27","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3367","-25"
"27","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3385","-36"
"27","Retail","Revenue - Retail Sales New York - Sparkling Wine","15318"
"27","Retail","Revenue - Retail Sales New York - Red Wine","29760"
"27","Retail","Revenue - Retail Sales New York - White Wine","18434"
"27","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","11438"
"27","Retail","Revenue - Retail Sales Detroit - Red Wine","20608"
"27","Retail","Revenue - Retail Sales Detroit - White Wine","12604"
"27","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"27","Rental Expense","Cash Payment - Rental - New York","-5360"
"27","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"26","Wholesales (B2B)","Revenue - B2B SO ID: 3072","352300"
"26","Sales E Commerce","Revenue - ECM SO ID: 2931","9986"
"26","Sales E Commerce","Revenue - ECM SO ID: 3082","2099"
"26","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"26","Salary Expense","Cash Payment - Salary Expense","-19928"
"26","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3236","-43"
"26","Retail","Revenue - Retail Sales New York - Sparkling Wine","15778"
"26","Retail","Revenue - Retail Sales New York - Red Wine","33312"
"26","Retail","Revenue - Retail Sales New York - White Wine","18616"
"26","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","11666"
"26","Retail","Revenue - Retail Sales Detroit - Red Wine","21120"
"26","Retail","Revenue - Retail Sales Detroit - White Wine","12075"
"26","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"26","Rental Expense","Cash Payment - Rental - New York","-5360"
"26","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"25","Sales E Commerce","Revenue - ECM SO ID: 2490","9522"
"25","Sales E Commerce","Revenue - ECM SO ID: 2628","957"
"25","Sales E Commerce","Revenue - ECM SO ID: 2904","13662"
"25","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3240 ","-45880"
"25","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3240 ","-56980"
"25","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3240 ","-246272"
"25","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3240 ","-37740"
"25","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 3240 ","-29896"
"25","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"25","Salary Expense","Cash Payment - Salary Expense","-19928"
"25","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2931","-300"
"25","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3082","-63"
"25","Retail","Revenue - Retail Sales New York - Sparkling Wine","16238"
"25","Retail","Revenue - Retail Sales New York - Red Wine","31728"
"25","Retail","Revenue - Retail Sales New York - White Wine","18824"
"25","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","11305"
"25","Retail","Revenue - Retail Sales Detroit - Red Wine","20128"
"25","Retail","Revenue - Retail Sales Detroit - White Wine","12995"
"25","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"25","Rental Expense","Cash Payment - Rental - New York","-5360"
"25","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"24","Sales E Commerce","Revenue - ECM SO ID: 2446","19699"
"24","Sales E Commerce","Revenue - ECM SO ID: 2466","13248"
"24","Sales E Commerce","Revenue - ECM SO ID: 2766","1315"
"24","Sales E Commerce","Revenue - ECM SO ID: 2781","17344"
"24","Machines","Cash Payment - Machines","-300000"
"24","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-30000"
"24","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"24","Salary Expense","Cash Payment - Salary Expense","-19928"
"24","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2904","-410"
"24","Retail","Revenue - Retail Sales New York - Sparkling Wine","15617"
"24","Retail","Revenue - Retail Sales New York - Red Wine","30456"
"24","Retail","Revenue - Retail Sales New York - White Wine","19370"
"24","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","11799"
"24","Retail","Revenue - Retail Sales Detroit - Red Wine","19104"
"24","Retail","Revenue - Retail Sales Detroit - White Wine","12075"
"24","Services","Revenue - Service Sales Order ID: 2273","400000"
"24","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"24","Rental Expense","Cash Payment - Rental - New York","-5360"
"24","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"23","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 2771 ","-31968"
"23","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 2771 ","-107744"
"23","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 2771 ","-262848"
"23","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 2771 ","-148000"
"23","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 2771 ","-73171"
"23","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"23","Salary Expense","Cash Payment - Salary Expense","-19228"
"23","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:2910","-1770"
"23","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2766","-39"
"23","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2781","-520"
"23","Retail","Revenue - Retail Sales New York - Sparkling Wine","16238"
"23","Retail","Revenue - Retail Sales New York - Red Wine","29808"
"23","Retail","Revenue - Retail Sales New York - White Wine","18070"
"23","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13062"
"23","Retail","Revenue - Retail Sales Detroit - Red Wine","21900"
"23","Retail","Revenue - Retail Sales Detroit - White Wine","12974"
"23","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"23","Rental Expense","Cash Payment - Rental - New York","-5360"
"23","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"22","Sales E Commerce","Revenue - ECM SO ID: 2022","15864"
"22","Sales E Commerce","Revenue - ECM SO ID: 2141","11733"
"22","Sales E Commerce","Revenue - ECM SO ID: 2160","14419"
"22","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2467 ","-85680"
"22","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2467 ","-104720"
"22","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2467 ","-108528"
"22","Wholesales (B2B)","Revenue - B2B SO ID: 127","1921000"
"22","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 127","-91000"
"22","Human Resource Expense","Counselled","-2000"
"22","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"22","Salary Expense","Cash Payment - Salary Expense","-19228"
"22","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2490","-95"
"22","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2628","-10"
"22","Retail","Revenue - Retail Sales New York - Sparkling Wine","16077"
"22","Overdraft","Repayment","-625000"
"22","Retail","Revenue - Retail Sales New York - Red Wine","32040"
"22","Retail","Revenue - Retail Sales New York - White Wine","19578"
"22","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13062"
"22","Retail","Revenue - Retail Sales Detroit - Red Wine","21270"
"22","Retail","Revenue - Retail Sales Detroit - White Wine","14352"
"22","Services","Revenue - Service Sales Order ID: 1831","115000"
"22","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"22","Rental Expense","Cash Payment - Rental - New York","-5360"
"22","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"21","Sales E Commerce","Revenue - ECM SO ID: 1866","23926"
"21","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2449 ","-81600"
"21","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2449 ","-99878"
"21","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2449 ","-103360"
"21","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"21","Salary Expense","Cash Payment - Salary Expense","-19012"
"21","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2446","-197"
"21","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2466","-132"
"21","Retail","Revenue - Retail Sales New York - Sparkling Wine","15617"
"21","Retail","Revenue - Retail Sales New York - Red Wine","31896"
"21","Retail","Revenue - Retail Sales New York - White Wine","19942"
"21","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","12285"
"21","Retail","Revenue - Retail Sales Detroit - Red Wine","21900"
"21","Retail","Revenue - Retail Sales Detroit - White Wine","13806"
"21","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"21","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"21","Rental Expense","Cash Payment - Rental - New York","-5360"
"21","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"20","Human Resource Expense","Counselled","-2000"
"20","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"20","Salary Expense","Cash Payment - Salary Expense","-18364"
"20","Retail","Revenue - Retail Sales New York - Sparkling Wine","16238"
"20","Retail","Revenue - Retail Sales New York - Red Wine","33168"
"20","Retail","Revenue - Retail Sales New York - White Wine","19006"
"20","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","14007"
"20","Retail","Revenue - Retail Sales Detroit - Red Wine","20670"
"20","Retail","Revenue - Retail Sales Detroit - White Wine","14784"
"20","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"20","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"20","Rental Expense","Cash Payment - Rental - New York","-5360"
"20","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"19","Sales E Commerce","Revenue - ECM SO ID: 1705","14766"
"19","Sales E Commerce","Revenue - ECM SO ID: 1720","17821"
"19","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 1997 ","-62640"
"19","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 1997 ","-73080"
"19","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 1997 ","-417600"
"19","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 1997 ","-522000"
"19","Overdraft","","1250000"
"19","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 1997 ","-417600"
"19","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"19","Salary Expense","Cash Payment - Salary Expense","-18364"
"19","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2022","-159"
"19","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2141","-117"
"19","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2160","-144"
"19","Retail","Revenue - Retail Sales New York - Sparkling Wine","15939"
"19","Overdraft","Repayment","-625000"
"19","Retail","Revenue - Retail Sales New York - Red Wine","32664"
"19","Retail","Revenue - Retail Sales New York - White Wine","18616"
"19","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13363"
"19","Retail","Revenue - Retail Sales Detroit - Red Wine","20940"
"19","Retail","Revenue - Retail Sales Detroit - White Wine","14812"
"19","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"19","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"19","Rental Expense","Cash Payment - Rental - New York","-5360"
"19","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"18","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"18","Salary Expense","Cash Payment - Salary Expense","-18364"
"18","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1866","-239"
"18","Retail","Revenue - Retail Sales New York - Sparkling Wine","15318"
"18","Retail","Revenue - Retail Sales New York - Red Wine","31680"
"18","Retail","Revenue - Retail Sales New York - White Wine","19994"
"18","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13501"
"18","Retail","Revenue - Retail Sales Detroit - Red Wine","21780"
"18","Retail","Revenue - Retail Sales Detroit - White Wine","14364"
"18","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"18","Rental Expense","Cash Payment - Rental - New York","-5360"
"18","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"17","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1861 ","-1660968"
"17","Machines","Cash Payment - Machines","-300000"
